buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,HDFC MUTUAL FUND,18-Sep-2026,Entero Healthcare Solu L,1390000,,ENTERO,1695
BUY,BOFA SECURITIES EUROPE SA,18-Sep-2026,Tata Motors Limited,706512,,TMCV,438
SELL,PRASID UNO FAMILY TRUST,18-Sep-2026,Entero Healthcare Solu L,1221820,,ENTERO,1695
SELL,PRASID UNOFAMILY TRUST,18-Sep-2026,Entero Healthcare Solu L,168180,,ENTERO,1695
SELL,BANK OF AMERICA NATIONAL ASSOCIATION,18-Sep-2026,Tata Motors Limited,706512,,TMCV,438
