buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,HDFC LIFE INSURANCE COMPANY LIMITED,08-Jun-2026,Motilal Oswal Financial S,1820000,,MOTILALOFS,842.5
SELL,MOTILAL OSWAL HEALTHCARE FOUNDATION,08-Jun-2026,Motilal Oswal Financial S,365000,,MOTILALOFS,842.5
SELL,MOTILAL OSWAL FOUNDATION,08-Jun-2026,Motilal Oswal Financial S,1455000,,MOTILALOFS,842.5
