buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,ADANI INFRA (INDIA) LIMITED,09-Jun-2026,Adani Green Energy Ltd,21500000,,ADANIGREEN,1510
BUY,KOTAK MAHINDRA MUTUAL FUND,09-Jun-2026,Ajanta Pharma Ltd,2102291,,AJANTPHARM,2968
BUY,ADITYA BIRLA SUN LIFE MUTUAL FUND,09-Jun-2026,Ajanta Pharma Ltd,1347709,,AJANTPHARM,2968
BUY,LYPTUS PUNCH-CARD FUND,09-Jun-2026,Capital Small Fin Bank L,1362563,,CAPITALSFB,270
BUY,KOTAK MAHINDRA MUTUAL FUND,09-Jun-2026,Emcure Pharmaceuticals L,3600000,,EMCURE,1700
SELL,ARDOUR INVESTMENT HOLDING LTD,09-Jun-2026,Adani Green Energy Ltd,21500000,,ADANIGREEN,1510
SELL,RAVI AGRAWAL TRUST,09-Jun-2026,Ajanta Pharma Ltd,3450000,,AJANTPHARM,2968
SELL,OMAN INDIA JOINT INVESTMENT FUND II,09-Jun-2026,Capital Small Fin Bank L,1362563,,CAPITALSFB,270
SELL,BC INVESTMENTS IV LIMITED,09-Jun-2026,Emcure Pharmaceuticals L,3600000,,EMCURE,1700
