buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,ADITYA BIRLA SUNLIFE MUTUAL FUND,04-Jun-2026,Go Digit General Ins Ltd,2166667,,GODIGIT,300
BUY,JPMORGAN (TAIWAN) EASTERN TECHNOLOGY FUND,04-Jun-2026,Go Digit General Ins Ltd,1166833,,GODIGIT,300
BUY,KEDAARA CAPITAL PUBLIC MARKETS FUND I,04-Jun-2026,Inventurus Knowledge So L,200000,,IKS,1654.9
SELL,PEAK XV PARTNERS GROWTH INVESTMENTS III,04-Jun-2026,Go Digit General Ins Ltd,3333500,,GODIGIT,300
SELL,SCOTT HAYWORTH,04-Jun-2026,Inventurus Knowledge So L,200000,,IKS,1654.9
