buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,LYPTUS PUNCH-CARD FUND,07-Jul-2026,Capital Small Fin Bank L,833500,,CAPITALSFB,300
SELL,AMICUS CAPITAL PRIVATE EQUITY I LLP,07-Jul-2026,Capital Small Fin Bank L,833500,,CAPITALSFB,300
